O_ORDERKEY,O_ORDERDATE,O_TOTALPRICE,O_ORDERSTATUS,O_ORDERPRIORITY,CUSTOMER_NAME,MARKET_SEGMENT,NATION,REGION
4484070,1992-01-01,189588.22,F,3-MEDIUM,Customer#000070184,MACHINERY,ARGENTINA,AMERICA
834854,1992-01-01,173464.35,F,4-NOT SPECIFIED,Customer#000062452,FURNITURE,JORDAN,MIDDLE EAST
4342979,1992-01-01,46747.10,F,4-NOT SPECIFIED,Customer#000022921,BUILDING,JAPAN,ASIA
303079,1992-01-01,52634.48,F,2-HIGH,Customer#000042031,FURNITURE,UNITED KINGDOM,EUROPE
4698852,1992-01-01,95149.33,F,4-NOT SPECIFIED,Customer#000006812,HOUSEHOLD,JAPAN,ASIA
4406368,1992-01-01,239003.62,F,2-HIGH,Customer#000041951,FURNITURE,IRAN,MIDDLE EAST
3694500,1992-01-01,213890.85,F,1-URGENT,Customer#000114967,FURNITURE,ALGERIA,AFRICA
3589984,1992-01-01,23784.76,F,1-URGENT,Customer#000077564,AUTOMOBILE,IRAQ,MIDDLE EAST
2865025,1992-01-01,129627.92,F,3-MEDIUM,Customer#000017204,MACHINERY,IRAN,MIDDLE EAST
1945668,1992-01-01,35079.98,F,3-MEDIUM,Customer#000047384,FURNITURE,ROMANIA,EUROPE
1115494,1992-01-01,188778.48,F,3-MEDIUM,Customer#000147511,AUTOMOBILE,ALGERIA,AFRICA
2494370,1992-01-01,173113.29,F,4-NOT SPECIFIED,Customer#000024451,HOUSEHOLD,INDONESIA,ASIA
638595,1992-01-01,196726.23,F,5-LOW,Customer#000027112,HOUSEHOLD,ETHIOPIA,AFRICA
2787906,1992-01-01,258056.02,F,3-MEDIUM,Customer#000145744,HOUSEHOLD,BRAZIL,AMERICA
2974083,1992-01-01,293255.09,F,1-URGENT,Customer#000122671,BUILDING,ETHIOPIA,AFRICA
5285063,1992-01-01,55443.03,F,2-HIGH,Customer#000095732,BUILDING,ALGERIA,AFRICA
2388551,1992-01-01,108001.12,F,5-LOW,Customer#000019363,HOUSEHOLD,UNITED STATES,AMERICA
3891367,1992-01-01,51498.52,F,3-MEDIUM,Customer#000142885,MACHINERY,KENYA,AFRICA
1049856,1992-01-01,237577.53,F,1-URGENT,Customer#000008194,FURNITURE,ALGERIA,AFRICA
5765569,1992-01-01,125642.54,F,2-HIGH,Customer#000016228,AUTOMOBILE,INDIA,ASIA
5988388,1992-01-01,16459.17,F,5-LOW,Customer#000119038,FURNITURE,CHINA,ASIA
1373925,1992-01-01,293129.13,F,1-URGENT,Customer#000005828,HOUSEHOLD,CHINA,ASIA
5493121,1992-01-01,204765.19,F,4-NOT SPECIFIED,Customer#000081674,AUTOMOBILE,IRAQ,MIDDLE EAST
1758628,1992-01-01,156832.52,F,5-LOW,Customer#000034207,BUILDING,PERU,AMERICA
5929827,1992-01-01,24227.77,F,2-HIGH,Customer#000022634,HOUSEHOLD,RUSSIA,EUROPE
613377,1992-01-01,47319.62,F,5-LOW,Customer#000143623,FURNITURE,IRAN,MIDDLE EAST
2954913,1992-01-01,44787.38,F,5-LOW,Customer#000147742,AUTOMOBILE,JAPAN,ASIA
5010052,1992-01-01,88178.84,F,3-MEDIUM,Customer#000104875,FURNITURE,ROMANIA,EUROPE
5820484,1992-01-01,233365.63,F,3-MEDIUM,Customer#000084034,BUILDING,INDIA,ASIA
3741763,1992-01-01,257934.19,F,2-HIGH,Customer#000077041,FURNITURE,IRAQ,MIDDLE EAST
1866913,1992-01-01,146642.72,F,3-MEDIUM,Customer#000129595,FURNITURE,MOZAMBIQUE,AFRICA
3643973,1992-01-01,33808.66,F,4-NOT SPECIFIED,Customer#000007367,AUTOMOBILE,EGYPT,MIDDLE EAST
3066403,1992-01-01,197226.51,F,5-LOW,Customer#000006926,HOUSEHOLD,RUSSIA,EUROPE
703012,1992-01-01,168049.28,F,3-MEDIUM,Customer#000132998,HOUSEHOLD,FRANCE,EUROPE
2335747,1992-01-01,132505.51,F,2-HIGH,Customer#000102724,HOUSEHOLD,UNITED KINGDOM,EUROPE
964547,1992-01-01,73824.03,F,1-URGENT,Customer#000070876,BUILDING,CHINA,ASIA
3958784,1992-01-01,79037.17,F,2-HIGH,Customer#000029084,BUILDING,CHINA,ASIA
2104164,1992-01-01,141688.86,F,2-HIGH,Customer#000020818,HOUSEHOLD,RUSSIA,EUROPE
3273383,1992-01-01,136121.79,F,1-URGENT,Customer#000098428,FURNITURE,BRAZIL,AMERICA
4158663,1992-01-01,233504.55,F,5-LOW,Customer#000029293,HOUSEHOLD,UNITED STATES,AMERICA
3704996,1992-01-01,249650.40,F,5-LOW,Customer#000087386,BUILDING,ROMANIA,EUROPE
1791557,1992-01-01,113624.84,F,4-NOT SPECIFIED,Customer#000026509,BUILDING,ARGENTINA,AMERICA
3891972,1992-01-01,260515.07,F,3-MEDIUM,Customer#000009883,FURNITURE,GERMANY,EUROPE
3600130,1992-01-01,100892.66,F,3-MEDIUM,Customer#000005081,FURNITURE,KENYA,AFRICA
287971,1992-01-01,35642.11,F,4-NOT SPECIFIED,Customer#000142165,AUTOMOBILE,ARGENTINA,AMERICA
3239905,1992-01-01,35381.07,F,3-MEDIUM,Customer#000104737,AUTOMOBILE,RUSSIA,EUROPE
2533476,1992-01-01,85919.88,F,4-NOT SPECIFIED,Customer#000131984,FURNITURE,INDIA,ASIA
4396228,1992-01-01,38388.16,F,5-LOW,Customer#000098177,AUTOMOBILE,FRANCE,EUROPE
5002593,1992-01-01,239519.17,F,2-HIGH,Customer#000146399,MACHINERY,INDIA,ASIA
1161669,1992-01-01,182968.18,F,1-URGENT,Customer#000126736,MACHINERY,JAPAN,ASIA
1656837,1992-01-01,241887.41,F,3-MEDIUM,Customer#000063331,BUILDING,MOROCCO,AFRICA
4538915,1992-01-01,78096.27,F,5-LOW,Customer#000090889,AUTOMOBILE,JAPAN,ASIA
3595365,1992-01-01,142728.24,F,3-MEDIUM,Customer#000054697,MACHINERY,INDONESIA,ASIA
3701600,1992-01-01,70243.99,F,2-HIGH,Customer#000065726,AUTOMOBILE,MOZAMBIQUE,AFRICA
3271,1992-01-01,125535.15,F,1-URGENT,Customer#000033058,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
1792544,1992-01-01,80128.61,F,3-MEDIUM,Customer#000070669,HOUSEHOLD,IRAQ,MIDDLE EAST
4587877,1992-01-01,192535.10,F,4-NOT SPECIFIED,Customer#000012869,BUILDING,UNITED STATES,AMERICA
5804165,1992-01-01,212063.19,F,5-LOW,Customer#000140185,HOUSEHOLD,BRAZIL,AMERICA
436836,1992-01-01,179236.17,F,3-MEDIUM,Customer#000063235,HOUSEHOLD,JORDAN,MIDDLE EAST
5861955,1992-01-01,152865.64,F,5-LOW,Customer#000046804,BUILDING,INDIA,ASIA
3507392,1992-01-01,200835.93,F,4-NOT SPECIFIED,Customer#000015715,HOUSEHOLD,JORDAN,MIDDLE EAST
1543525,1992-01-01,45055.67,F,1-URGENT,Customer#000141085,FURNITURE,INDONESIA,ASIA
4336832,1992-01-01,168342.34,F,3-MEDIUM,Customer#000091963,HOUSEHOLD,MOROCCO,AFRICA
5505478,1992-01-01,261720.75,F,2-HIGH,Customer#000099932,BUILDING,UNITED KINGDOM,EUROPE
990147,1992-01-01,7331.75,F,3-MEDIUM,Customer#000069892,HOUSEHOLD,PERU,AMERICA
334181,1992-01-01,112019.96,F,2-HIGH,Customer#000028667,FURNITURE,GERMANY,EUROPE
721893,1992-01-01,296618.82,F,4-NOT SPECIFIED,Customer#000041219,AUTOMOBILE,JORDAN,MIDDLE EAST
3582149,1992-01-01,39782.02,F,5-LOW,Customer#000068408,FURNITURE,INDONESIA,ASIA
2001892,1992-01-01,153692.02,F,3-MEDIUM,Customer#000143665,BUILDING,CHINA,ASIA
2319395,1992-01-01,40025.05,F,1-URGENT,Customer#000047839,AUTOMOBILE,FRANCE,EUROPE
3575970,1992-01-01,172469.21,F,1-URGENT,Customer#000113317,MACHINERY,INDONESIA,ASIA
1950566,1992-01-01,260186.82,F,1-URGENT,Customer#000062045,FURNITURE,UNITED STATES,AMERICA
2330151,1992-01-01,300534.87,F,4-NOT SPECIFIED,Customer#000054469,BUILDING,CANADA,AMERICA
5706884,1992-01-01,180781.76,F,2-HIGH,Customer#000144607,AUTOMOBILE,EGYPT,MIDDLE EAST
3546976,1992-01-01,168878.30,F,1-URGENT,Customer#000141070,FURNITURE,EGYPT,MIDDLE EAST
4382788,1992-01-01,31801.41,F,5-LOW,Customer#000042811,HOUSEHOLD,JORDAN,MIDDLE EAST
2208802,1992-01-01,140465.96,F,3-MEDIUM,Customer#000052795,HOUSEHOLD,CANADA,AMERICA
3153504,1992-01-01,296304.34,F,1-URGENT,Customer#000051662,MACHINERY,MOROCCO,AFRICA
3138151,1992-01-01,192220.94,F,5-LOW,Customer#000095708,BUILDING,ROMANIA,EUROPE
819428,1992-01-01,107705.60,F,5-LOW,Customer#000142003,MACHINERY,UNITED STATES,AMERICA
5559427,1992-01-01,84591.02,F,4-NOT SPECIFIED,Customer#000052960,MACHINERY,ALGERIA,AFRICA
4185536,1992-01-01,200006.14,F,1-URGENT,Customer#000053707,MACHINERY,UNITED KINGDOM,EUROPE
3066689,1992-01-01,43997.00,F,1-URGENT,Customer#000133165,BUILDING,MOROCCO,AFRICA
1314020,1992-01-01,188496.26,F,1-URGENT,Customer#000103994,HOUSEHOLD,JAPAN,ASIA
3925505,1992-01-01,113007.78,F,4-NOT SPECIFIED,Customer#000031471,MACHINERY,RUSSIA,EUROPE
3788131,1992-01-01,71076.87,F,3-MEDIUM,Customer#000085843,BUILDING,INDIA,ASIA
3812550,1992-01-01,56382.67,F,5-LOW,Customer#000014486,FURNITURE,RUSSIA,EUROPE
2593507,1992-01-01,129190.82,F,1-URGENT,Customer#000128183,HOUSEHOLD,UNITED KINGDOM,EUROPE
780903,1992-01-01,66953.00,F,4-NOT SPECIFIED,Customer#000006539,AUTOMOBILE,ROMANIA,EUROPE
5114023,1992-01-01,77553.17,F,3-MEDIUM,Customer#000070405,FURNITURE,MOROCCO,AFRICA
5520544,1992-01-01,94088.30,F,1-URGENT,Customer#000045382,HOUSEHOLD,GERMANY,EUROPE
4097125,1992-01-01,84400.18,F,4-NOT SPECIFIED,Customer#000078607,HOUSEHOLD,UNITED KINGDOM,EUROPE
3542944,1992-01-01,206152.14,F,4-NOT SPECIFIED,Customer#000135241,BUILDING,JORDAN,MIDDLE EAST
1498310,1992-01-01,64470.43,F,1-URGENT,Customer#000139370,AUTOMOBILE,RUSSIA,EUROPE
1874662,1992-01-01,25965.12,F,5-LOW,Customer#000078604,FURNITURE,ALGERIA,AFRICA
2860608,1992-01-01,264536.70,F,2-HIGH,Customer#000140722,FURNITURE,CANADA,AMERICA
5154438,1992-01-01,209197.66,F,5-LOW,Customer#000136930,MACHINERY,IRAN,MIDDLE EAST
3007013,1992-01-01,159664.32,F,4-NOT SPECIFIED,Customer#000115660,FURNITURE,FRANCE,EUROPE
4262469,1992-01-01,102571.14,F,2-HIGH,Customer#000091033,FURNITURE,IRAN,MIDDLE EAST
2785572,1992-01-01,194371.44,F,2-HIGH,Customer#000108134,AUTOMOBILE,IRAQ,MIDDLE EAST
2941507,1992-01-01,142937.20,F,3-MEDIUM,Customer#000049078,HOUSEHOLD,VIETNAM,ASIA
723777,1992-01-01,230902.03,F,2-HIGH,Customer#000112528,BUILDING,BRAZIL,AMERICA
3395076,1992-01-01,169127.76,F,5-LOW,Customer#000096577,FURNITURE,IRAN,MIDDLE EAST
391429,1992-01-01,265488.17,F,5-LOW,Customer#000129724,FURNITURE,FRANCE,EUROPE
642151,1992-01-01,217426.39,F,4-NOT SPECIFIED,Customer#000002128,BUILDING,EGYPT,MIDDLE EAST
466659,1992-01-01,99839.27,F,4-NOT SPECIFIED,Customer#000077882,MACHINERY,EGYPT,MIDDLE EAST
5246597,1992-01-01,89534.21,F,3-MEDIUM,Customer#000108589,BUILDING,RUSSIA,EUROPE
2184032,1992-01-01,247327.99,F,2-HIGH,Customer#000120376,MACHINERY,ROMANIA,EUROPE
630278,1992-01-01,12536.40,F,1-URGENT,Customer#000116089,MACHINERY,ROMANIA,EUROPE
1737829,1992-01-01,22830.87,F,5-LOW,Customer#000072994,HOUSEHOLD,EGYPT,MIDDLE EAST
1002753,1992-01-01,2330.74,F,2-HIGH,Customer#000061658,FURNITURE,UNITED KINGDOM,EUROPE
4109575,1992-01-01,283218.89,F,4-NOT SPECIFIED,Customer#000085601,MACHINERY,PERU,AMERICA
5373861,1992-01-01,140492.36,F,5-LOW,Customer#000133145,MACHINERY,BRAZIL,AMERICA
2908514,1992-01-01,179232.87,F,3-MEDIUM,Customer#000010084,FURNITURE,KENYA,AFRICA
5508097,1992-01-01,241986.36,F,3-MEDIUM,Customer#000080057,BUILDING,UNITED KINGDOM,EUROPE
4733415,1992-01-01,339292.99,F,1-URGENT,Customer#000041831,FURNITURE,INDIA,ASIA
2533701,1992-01-01,52236.33,F,2-HIGH,Customer#000027167,FURNITURE,INDIA,ASIA
1091458,1992-01-01,145938.45,F,5-LOW,Customer#000099907,HOUSEHOLD,UNITED STATES,AMERICA
2161799,1992-01-01,176982.57,F,5-LOW,Customer#000148319,AUTOMOBILE,IRAQ,MIDDLE EAST
23010,1992-01-01,97372.70,F,2-HIGH,Customer#000091141,FURNITURE,RUSSIA,EUROPE
343335,1992-01-01,229100.01,F,2-HIGH,Customer#000032153,FURNITURE,MOZAMBIQUE,AFRICA
682656,1992-01-01,190085.60,F,5-LOW,Customer#000083854,BUILDING,CHINA,ASIA
1353862,1992-01-01,170166.79,F,5-LOW,Customer#000114863,AUTOMOBILE,INDIA,ASIA
2088422,1992-01-01,130840.16,F,1-URGENT,Customer#000023728,FURNITURE,INDONESIA,ASIA
1614787,1992-01-01,60043.46,F,1-URGENT,Customer#000002545,AUTOMOBILE,ARGENTINA,AMERICA
2701954,1992-01-01,47324.07,F,2-HIGH,Customer#000110983,BUILDING,JORDAN,MIDDLE EAST
5102567,1992-01-01,50276.50,F,3-MEDIUM,Customer#000060661,BUILDING,EGYPT,MIDDLE EAST
5482118,1992-01-01,280967.37,F,2-HIGH,Customer#000043577,HOUSEHOLD,IRAN,MIDDLE EAST
2784001,1992-01-01,67492.32,F,1-URGENT,Customer#000073736,AUTOMOBILE,MOROCCO,AFRICA
2156225,1992-01-01,204651.72,F,4-NOT SPECIFIED,Customer#000129004,HOUSEHOLD,INDONESIA,ASIA
2194401,1992-01-01,116168.71,F,1-URGENT,Customer#000139330,HOUSEHOLD,ALGERIA,AFRICA
4771680,1992-01-01,174515.12,F,2-HIGH,Customer#000087050,AUTOMOBILE,SAUDI ARABIA,MIDDLE EAST
5806789,1992-01-01,1324.24,F,2-HIGH,Customer#000113264,MACHINERY,SAUDI ARABIA,MIDDLE EAST
4065797,1992-01-01,185629.64,F,4-NOT SPECIFIED,Customer#000026155,AUTOMOBILE,CHINA,ASIA
346916,1992-01-01,323679.59,F,1-URGENT,Customer#000063947,HOUSEHOLD,IRAN,MIDDLE EAST
5485507,1992-01-01,267353.56,F,2-HIGH,Customer#000083875,FURNITURE,UNITED STATES,AMERICA
4817442,1992-01-01,109324.71,F,2-HIGH,Customer#000102211,HOUSEHOLD,ALGERIA,AFRICA
3804260,1992-01-01,223626.39,F,4-NOT SPECIFIED,Customer#000099475,MACHINERY,CANADA,AMERICA
1983334,1992-01-01,14118.06,F,2-HIGH,Customer#000091987,AUTOMOBILE,PERU,AMERICA
803488,1992-01-01,156133.65,F,5-LOW,Customer#000004153,BUILDING,FRANCE,EUROPE
3088161,1992-01-01,180628.53,F,2-HIGH,Customer#000000862,MACHINERY,BRAZIL,AMERICA
4010469,1992-01-01,207632.82,F,2-HIGH,Customer#000049385,MACHINERY,ETHIOPIA,AFRICA
5261152,1992-01-01,91907.08,F,2-HIGH,Customer#000048871,AUTOMOBILE,VIETNAM,ASIA
3703075,1992-01-01,33264.74,F,2-HIGH,Customer#000105134,FURNITURE,UNITED KINGDOM,EUROPE
1727298,1992-01-01,96892.59,F,5-LOW,Customer#000099502,AUTOMOBILE,FRANCE,EUROPE
433446,1992-01-01,107616.40,F,2-HIGH,Customer#000126361,FURNITURE,MOZAMBIQUE,AFRICA
360261,1992-01-01,11780.17,F,5-LOW,Customer#000093742,HOUSEHOLD,IRAN,MIDDLE EAST
1517600,1992-01-01,157068.58,F,1-URGENT,Customer#000058531,BUILDING,IRAQ,MIDDLE EAST
5062656,1992-01-01,260890.04,F,2-HIGH,Customer#000043118,MACHINERY,SAUDI ARABIA,MIDDLE EAST
1942917,1992-01-01,39336.96,F,4-NOT SPECIFIED,Customer#000107302,MACHINERY,VIETNAM,ASIA
3765445,1992-01-01,238916.06,F,2-HIGH,Customer#000080530,MACHINERY,RUSSIA,EUROPE
2270529,1992-01-01,143698.31,F,5-LOW,Customer#000064627,AUTOMOBILE,MOROCCO,AFRICA
1352897,1992-01-01,201886.25,F,4-NOT SPECIFIED,Customer#000112750,MACHINERY,RUSSIA,EUROPE
1706016,1992-01-01,14937.25,F,1-URGENT,Customer#000066221,MACHINERY,MOROCCO,AFRICA
4211585,1992-01-01,132119.32,F,5-LOW,Customer#000123943,AUTOMOBILE,RUSSIA,EUROPE
699493,1992-01-01,235854.29,F,3-MEDIUM,Customer#000036206,FURNITURE,EGYPT,MIDDLE EAST
434722,1992-01-01,136930.67,F,4-NOT SPECIFIED,Customer#000009376,FURNITURE,CHINA,ASIA
4103971,1992-01-01,220448.79,F,4-NOT SPECIFIED,Customer#000037201,AUTOMOBILE,ETHIOPIA,AFRICA
1586021,1992-01-01,13632.45,F,3-MEDIUM,Customer#000140308,AUTOMOBILE,INDONESIA,ASIA
1680997,1992-01-01,212392.54,F,2-HIGH,Customer#000073945,HOUSEHOLD,ALGERIA,AFRICA
5365731,1992-01-01,275030.27,F,1-URGENT,Customer#000071998,HOUSEHOLD,MOROCCO,AFRICA
3097249,1992-01-01,235841.80,F,5-LOW,Customer#000024119,FURNITURE,JAPAN,ASIA
1552449,1992-01-01,61511.76,F,1-URGENT,Customer#000019397,FURNITURE,IRAN,MIDDLE EAST
5896037,1992-01-01,53614.78,F,4-NOT SPECIFIED,Customer#000012416,HOUSEHOLD,IRAQ,MIDDLE EAST
5038981,1992-01-01,190405.46,F,4-NOT SPECIFIED,Customer#000107743,FURNITURE,FRANCE,EUROPE
20742,1992-01-01,121343.42,F,4-NOT SPECIFIED,Customer#000136801,HOUSEHOLD,INDONESIA,ASIA
5316032,1992-01-01,286605.67,F,4-NOT SPECIFIED,Customer#000081797,AUTOMOBILE,ROMANIA,EUROPE
862278,1992-01-01,216512.21,F,1-URGENT,Customer#000026126,MACHINERY,INDONESIA,ASIA
5332163,1992-01-01,80994.06,F,5-LOW,Customer#000112225,FURNITURE,RUSSIA,EUROPE
3375654,1992-01-01,169680.73,F,3-MEDIUM,Customer#000095947,MACHINERY,VIETNAM,ASIA
5615043,1992-01-01,162460.00,F,3-MEDIUM,Customer#000065350,FURNITURE,EGYPT,MIDDLE EAST
4996835,1992-01-01,158406.57,F,3-MEDIUM,Customer#000026359,MACHINERY,SAUDI ARABIA,MIDDLE EAST
446144,1992-01-01,268102.97,F,2-HIGH,Customer#000025181,FURNITURE,FRANCE,EUROPE
5693284,1992-01-01,246302.56,F,3-MEDIUM,Customer#000126898,HOUSEHOLD,ARGENTINA,AMERICA
4480455,1992-01-01,334336.45,F,3-MEDIUM,Customer#000129628,FURNITURE,MOZAMBIQUE,AFRICA
3370945,1992-01-01,175271.47,F,3-MEDIUM,Customer#000010411,MACHINERY,UNITED STATES,AMERICA
871712,1992-01-01,72339.95,F,2-HIGH,Customer#000056122,FURNITURE,RUSSIA,EUROPE
5235271,1992-01-01,43631.69,F,1-URGENT,Customer#000107785,AUTOMOBILE,IRAN,MIDDLE EAST
5603490,1992-01-01,178986.81,F,4-NOT SPECIFIED,Customer#000020630,AUTOMOBILE,BRAZIL,AMERICA
4548353,1992-01-01,135588.12,F,1-URGENT,Customer#000089450,BUILDING,ALGERIA,AFRICA
1752322,1992-01-01,80771.87,F,3-MEDIUM,Customer#000002797,FURNITURE,MOROCCO,AFRICA
4455718,1992-01-01,110551.59,F,2-HIGH,Customer#000054103,BUILDING,ROMANIA,EUROPE
1787520,1992-01-01,191674.24,F,5-LOW,Customer#000008737,AUTOMOBILE,IRAN,MIDDLE EAST
3301026,1992-01-01,119140.39,F,2-HIGH,Customer#000058285,MACHINERY,IRAN,MIDDLE EAST
3333572,1992-01-01,313102.24,F,2-HIGH,Customer#000079115,HOUSEHOLD,SAUDI ARABIA,MIDDLE EAST
1073059,1992-01-01,172776.18,F,5-LOW,Customer#000120637,BUILDING,ALGERIA,AFRICA
1572673,1992-01-01,29416.54,F,4-NOT SPECIFIED,Customer#000012238,MACHINERY,GERMANY,EUROPE
1508679,1992-01-01,276121.21,F,4-NOT SPECIFIED,Customer#000077716,FURNITURE,MOZAMBIQUE,AFRICA
3666020,1992-01-01,142497.30,F,3-MEDIUM,Customer#000130769,MACHINERY,ROMANIA,EUROPE
1629218,1992-01-01,271625.17,F,1-URGENT,Customer#000121828,AUTOMOBILE,PERU,AMERICA
685120,1992-01-01,148191.14,F,1-URGENT,Customer#000110767,HOUSEHOLD,SAUDI ARABIA,MIDDLE EAST
717701,1992-01-01,161872.35,F,1-URGENT,Customer#000127393,HOUSEHOLD,FRANCE,EUROPE
1203332,1992-01-01,408062.30,F,3-MEDIUM,Customer#000044632,BUILDING,ROMANIA,EUROPE
5898340,1992-01-01,46813.33,F,4-NOT SPECIFIED,Customer#000107990,FURNITURE,KENYA,AFRICA
5677125,1992-01-01,66453.49,F,4-NOT SPECIFIED,Customer#000033623,AUTOMOBILE,PERU,AMERICA
1081793,1992-01-01,128393.22,F,1-URGENT,Customer#000085418,AUTOMOBILE,IRAN,MIDDLE EAST
2835846,1992-01-01,222793.62,F,4-NOT SPECIFIED,Customer#000048085,BUILDING,INDIA,ASIA
5902817,1992-01-01,376873.69,F,3-MEDIUM,Customer#000104884,AUTOMOBILE,JAPAN,ASIA
2132197,1992-01-01,69656.95,F,1-URGENT,Customer#000099581,BUILDING,EGYPT,MIDDLE EAST
1111877,1992-01-01,164101.04,F,4-NOT SPECIFIED,Customer#000015592,MACHINERY,CANADA,AMERICA
189441,1992-01-01,212328.04,F,4-NOT SPECIFIED,Customer#000026461,MACHINERY,UNITED STATES,AMERICA
4905731,1992-01-01,81406.27,F,1-URGENT,Customer#000047077,AUTOMOBILE,GERMANY,EUROPE
4083873,1992-01-01,240727.58,F,2-HIGH,Customer#000113807,BUILDING,CHINA,ASIA
5188999,1992-01-01,194147.57,F,1-URGENT,Customer#000060707,BUILDING,JORDAN,MIDDLE EAST
1190181,1992-01-01,80627.07,F,5-LOW,Customer#000067618,BUILDING,ROMANIA,EUROPE
2179398,1992-01-01,141188.57,F,5-LOW,Customer#000124102,FURNITURE,MOROCCO,AFRICA
2587813,1992-01-01,87348.72,F,3-MEDIUM,Customer#000100618,BUILDING,FRANCE,EUROPE
4363238,1992-01-01,273235.91,F,5-LOW,Customer#000094199,HOUSEHOLD,ETHIOPIA,AFRICA
2275169,1992-01-01,50329.68,F,5-LOW,Customer#000076708,HOUSEHOLD,UNITED KINGDOM,EUROPE
2307681,1992-01-01,40784.50,F,2-HIGH,Customer#000112862,FURNITURE,ALGERIA,AFRICA
1249954,1992-01-01,167380.96,F,2-HIGH,Customer#000037417,BUILDING,BRAZIL,AMERICA
3973414,1992-01-01,207435.15,F,2-HIGH,Customer#000013060,FURNITURE,INDIA,ASIA
159266,1992-01-01,125324.77,F,4-NOT SPECIFIED,Customer#000099056,BUILDING,CHINA,ASIA
4772902,1992-01-01,179817.36,F,5-LOW,Customer#000140249,MACHINERY,GERMANY,EUROPE
497314,1992-01-01,85023.38,F,3-MEDIUM,Customer#000088357,BUILDING,PERU,AMERICA
27137,1992-01-01,280493.03,F,2-HIGH,Customer#000054109,BUILDING,VIETNAM,ASIA
4859008,1992-01-01,185434.61,F,4-NOT SPECIFIED,Customer#000009316,BUILDING,ARGENTINA,AMERICA
2843905,1992-01-01,145760.44,F,2-HIGH,Customer#000105820,FURNITURE,SAUDI ARABIA,MIDDLE EAST
179335,1992-01-01,76488.63,F,3-MEDIUM,Customer#000082357,AUTOMOBILE,KENYA,AFRICA
3450533,1992-01-01,82796.23,F,1-URGENT,Customer#000070288,MACHINERY,KENYA,AFRICA
1984517,1992-01-01,9244.60,F,2-HIGH,Customer#000121093,BUILDING,JORDAN,MIDDLE EAST
923360,1992-01-01,215169.41,F,2-HIGH,Customer#000128519,FURNITURE,CANADA,AMERICA
470693,1992-01-01,274059.72,F,3-MEDIUM,Customer#000122989,BUILDING,CANADA,AMERICA
3214433,1992-01-01,220404.16,F,2-HIGH,Customer#000006439,MACHINERY,JORDAN,MIDDLE EAST
4677542,1992-01-01,108096.61,F,5-LOW,Customer#000017023,BUILDING,FRANCE,EUROPE
2510022,1992-01-01,154103.26,F,3-MEDIUM,Customer#000071050,HOUSEHOLD,CANADA,AMERICA
5607,1992-01-01,37356.47,F,4-NOT SPECIFIED,Customer#000091021,FURNITURE,UNITED KINGDOM,EUROPE
4522406,1992-01-01,47887.08,F,1-URGENT,Customer#000131644,MACHINERY,ALGERIA,AFRICA
88199,1992-01-01,268020.49,F,3-MEDIUM,Customer#000036158,MACHINERY,JORDAN,MIDDLE EAST
2237796,1992-01-01,94509.39,F,3-MEDIUM,Customer#000123055,HOUSEHOLD,ALGERIA,AFRICA
5292964,1992-01-01,29434.99,F,2-HIGH,Customer#000055019,MACHINERY,IRAN,MIDDLE EAST
3522915,1992-01-01,149944.14,F,4-NOT SPECIFIED,Customer#000050818,HOUSEHOLD,JORDAN,MIDDLE EAST
2144260,1992-01-01,236472.16,F,2-HIGH,Customer#000055639,AUTOMOBILE,CHINA,ASIA
2653089,1992-01-01,304548.16,F,5-LOW,Customer#000145315,FURNITURE,CHINA,ASIA
2171652,1992-01-01,182103.91,F,3-MEDIUM,Customer#000138470,AUTOMOBILE,CANADA,AMERICA
5772962,1992-01-01,172489.40,F,1-URGENT,Customer#000055256,AUTOMOBILE,EGYPT,MIDDLE EAST
952960,1992-01-01,15099.98,F,3-MEDIUM,Customer#000034949,BUILDING,GERMANY,EUROPE
2074976,1992-01-01,148794.54,F,2-HIGH,Customer#000042650,BUILDING,MOROCCO,AFRICA
4444707,1992-01-01,87677.34,F,3-MEDIUM,Customer#000052241,HOUSEHOLD,PERU,AMERICA
5449283,1992-01-01,140742.90,F,1-URGENT,Customer#000102184,AUTOMOBILE,ALGERIA,AFRICA
4384101,1992-01-01,212459.41,F,1-URGENT,Customer#000002920,FURNITURE,CHINA,ASIA
126753,1992-01-01,207936.02,F,3-MEDIUM,Customer#000136505,FURNITURE,VIETNAM,ASIA
571586,1992-01-01,220239.15,F,1-URGENT,Customer#000037652,BUILDING,INDIA,ASIA
2518852,1992-01-01,180487.49,F,2-HIGH,Customer#000111289,HOUSEHOLD,INDONESIA,ASIA
3557312,1992-01-01,106898.06,F,3-MEDIUM,Customer#000135091,BUILDING,MOZAMBIQUE,AFRICA
2583776,1992-01-01,278218.30,F,2-HIGH,Customer#000026359,MACHINERY,SAUDI ARABIA,MIDDLE EAST
1540774,1992-01-01,56960.96,F,5-LOW,Customer#000042073,FURNITURE,EGYPT,MIDDLE EAST
4664516,1992-01-01,167882.97,F,5-LOW,Customer#000110314,BUILDING,ARGENTINA,AMERICA
494854,1992-01-01,237829.43,F,2-HIGH,Customer#000027956,BUILDING,IRAN,MIDDLE EAST
902276,1992-01-01,81562.82,F,5-LOW,Customer#000021508,MACHINERY,VIETNAM,ASIA
